substance,product,year,month,title,text,date_published,description,language,isModified,url
Belimumab,"""Benlysta""",2011,8,Medikamente von A bis Z,"Medikamente im Überblick
Hier können Sie nach Beipackzetteln suchen, Wechselwirkungen zwischen Medikamenten überprüfen und Arzneimittel mit einem bestimmten Wirkstoff finden",2012-10-30 09:38:55,"Wählen Sie aus der Liste einen Anfangsbuchstaben aus, für den Sie passende Medikamente aufgelistet bekommen wollen",de,0,https://www.apotheken-umschau.de/Medikamente/Arzneimittellisten/Medikamente_B-4.html
Boceprevir,"""Victrelis""",2011,9,VICTRELIS 200 mg Hartkapseln,"Wichtige Hinweise
Mithilfe dieser Datenbank können Sie sich über Arzneimittel informieren.
Die medizinische Wissenschaft entwickelt sich ständig weiter. Neue Informationen finden nur mit zeitlicher Verzögerung Eingang in diese Datenbank. Lesen Sie daher immer die aktuelle Gebrauchsinformation, die Ihrem Medikament beiliegt, vollständig durch und fragen Sie Ihren Arzt oder Apotheker.
Die Informationen dieser Datenbank sind nicht vollständig. Nicht jede Information ist für jeden Patienten relevant. Die Datenbank ersetzt daher nicht den Arztbesuch und die Beratung durch den Apotheker.
Quellen: Informationsgrundlage ist das Datenangebot von ABDATA Pharma-Daten-Service",2015-11-09 13:15:25,"Ausführliche Informationen zum Medikament VICTRELIS 200 mg Hartkapseln (PZN: 9508361) : Wirkung, Anwendungsgebiete, Gegenanzeigen, Nebenwirkungen, Dosierung,...",de,0,https://www.apotheken-umschau.de/Medikamente/Beipackzettel/VICTRELIS-200-mg-Hartkapseln-9508361.html
Boceprevir,"""Victrelis""",2011,9,,,,,,0,
Boceprevir,"""Victrelis""",2011,9,Medikamente von A bis Z,"Medikamente im Überblick
Hier können Sie nach Beipackzetteln suchen, Wechselwirkungen zwischen Medikamenten überprüfen und Arzneimittel mit einem bestimmten Wirkstoff finden",2012-10-30 09:38:55,"Wählen Sie aus der Liste einen Anfangsbuchstaben aus, für den Sie passende Medikamente aufgelistet bekommen wollen",de,0,https://www.apotheken-umschau.de/Medikamente/Arzneimittellisten/Medikamente_V-5.html
Cabazitaxel,"""Jevtana""",2011,4,JEVTANA 60 mg Konz.+Lösungsm.z.Her.e.Inf.-Lsg.,"Wichtige Hinweise
Mithilfe dieser Datenbank können Sie sich über Arzneimittel informieren.
Die medizinische Wissenschaft entwickelt sich ständig weiter. Neue Informationen finden nur mit zeitlicher Verzögerung Eingang in diese Datenbank. Lesen Sie daher immer die aktuelle Gebrauchsinformation, die Ihrem Medikament beiliegt, vollständig durch und fragen Sie Ihren Arzt oder Apotheker.
Die Informationen dieser Datenbank sind nicht vollständig. Nicht jede Information ist für jeden Patienten relevant. Die Datenbank ersetzt daher nicht den Arztbesuch und die Beratung durch den Apotheker.
Quellen: Informationsgrundlage ist das Datenangebot von ABDATA Pharma-Daten-Service",2015-11-09 13:15:25,"Ausführliche Informationen zum Medikament JEVTANA 60 mg Konz.+Lösungsm.z.Her.e.Inf.-Lsg. (PZN: 7770095) : Wirkung, Anwendungsgebiete, Gegenanzeigen,...",de,0,https://www.apotheken-umschau.de/Medikamente/Beipackzettel/JEVTANA-60-mg-Konz.Loesungsm.z.Her.e.Inf.-Lsg.-7770095.html
Cabazitaxel,"""Jevtana""",2011,4,,,,,,0,
Cabazitaxel,"""Jevtana""",2011,4,JEVTANA 60 mg Konz.+Lösungsm.z.Her.e.Inf.-Lsg.,"Wichtige Hinweise
Mithilfe dieser Datenbank können Sie sich über Arzneimittel informieren.
Die medizinische Wissenschaft entwickelt sich ständig weiter. Neue Informationen finden nur mit zeitlicher Verzögerung Eingang in diese Datenbank. Lesen Sie daher immer die aktuelle Gebrauchsinformation, die Ihrem Medikament beiliegt, vollständig durch und fragen Sie Ihren Arzt oder Apotheker.
Die Informationen dieser Datenbank sind nicht vollständig. Nicht jede Information ist für jeden Patienten relevant. Die Datenbank ersetzt daher nicht den Arztbesuch und die Beratung durch den Apotheker.
Quellen: Informationsgrundlage ist das Datenangebot von ABDATA Pharma-Daten-Service",2015-11-09 13:15:25,"Ausführliche Informationen zum Medikament JEVTANA 60 mg Konz.+Lösungsm.z.Her.e.Inf.-Lsg. (PZN: 3643595) : Wirkung, Anwendungsgebiete, Gegenanzeigen,...",de,0,https://www.apotheken-umschau.de/Medikamente/Beipackzettel/Jevtana-60-mg-Infusionsloesungskonzentrat-3643595.html
Cabazitaxel,"""Jevtana""",2011,4,Medikamente von A bis Z,"Medikamente im Überblick
Hier können Sie nach Beipackzetteln suchen, Wechselwirkungen zwischen Medikamenten überprüfen und Arzneimittel mit einem bestimmten Wirkstoff finden",2012-10-30 09:38:55,"Wählen Sie aus der Liste einen Anfangsbuchstaben aus, für den Sie passende Medikamente aufgelistet bekommen wollen",de,0,https://www.apotheken-umschau.de/Medikamente/Arzneimittellisten/Medikamente_J.html
Dexamfetaminhemisulfat,"""Attentin""",2011,12,ATTENTIN 5 mg Tabletten,"Wichtige Hinweise
Mithilfe dieser Datenbank können Sie sich über Arzneimittel informieren.
Die medizinische Wissenschaft entwickelt sich ständig weiter. Neue Informationen finden nur mit zeitlicher Verzögerung Eingang in diese Datenbank. Lesen Sie daher immer die aktuelle Gebrauchsinformation, die Ihrem Medikament beiliegt, vollständig durch und fragen Sie Ihren Arzt oder Apotheker.
Die Informationen dieser Datenbank sind nicht vollständig. Nicht jede Information ist für jeden Patienten relevant. Die Datenbank ersetzt daher nicht den Arztbesuch und die Beratung durch den Apotheker.
Quellen: Informationsgrundlage ist das Datenangebot von ABDATA Pharma-Daten-Service",2015-11-09 13:15:25,"Ausführliche Informationen zum Medikament ATTENTIN 5 mg Tabletten (PZN: 9303274) : Wirkung, Anwendungsgebiete, Gegenanzeigen, Nebenwirkungen, Dosierung,...",de,0,https://www.apotheken-umschau.de/Medikamente/Beipackzettel/ATTENTIN-5-mg-Tabletten-9303274.html
Dexamfetaminhemisulfat,"""Attentin""",2011,12,ATTENTIN 10 mg Tabletten,"Wichtige Hinweise
Mithilfe dieser Datenbank können Sie sich über Arzneimittel informieren.
Die medizinische Wissenschaft entwickelt sich ständig weiter. Neue Informationen finden nur mit zeitlicher Verzögerung Eingang in diese Datenbank. Lesen Sie daher immer die aktuelle Gebrauchsinformation, die Ihrem Medikament beiliegt, vollständig durch und fragen Sie Ihren Arzt oder Apotheker.
Die Informationen dieser Datenbank sind nicht vollständig. Nicht jede Information ist für jeden Patienten relevant. Die Datenbank ersetzt daher nicht den Arztbesuch und die Beratung durch den Apotheker.
Quellen: Informationsgrundlage ist das Datenangebot von ABDATA Pharma-Daten-Service",2015-11-09 13:15:25,"Ausführliche Informationen zum Medikament ATTENTIN 10 mg Tabletten (PZN: 11588982) : Wirkung, Anwendungsgebiete, Gegenanzeigen, Nebenwirkungen, Dosierung,...",de,0,https://www.apotheken-umschau.de/Medikamente/Beipackzettel/ATTENTIN-10-mg-Tabletten-11588982.html
Dexamfetaminhemisulfat,"""Attentin""",2011,12,ATTENTIN 20 mg Tabletten,"Wichtige Hinweise
Mithilfe dieser Datenbank können Sie sich über Arzneimittel informieren.
Die medizinische Wissenschaft entwickelt sich ständig weiter. Neue Informationen finden nur mit zeitlicher Verzögerung Eingang in diese Datenbank. Lesen Sie daher immer die aktuelle Gebrauchsinformation, die Ihrem Medikament beiliegt, vollständig durch und fragen Sie Ihren Arzt oder Apotheker.
Die Informationen dieser Datenbank sind nicht vollständig. Nicht jede Information ist für jeden Patienten relevant. Die Datenbank ersetzt daher nicht den Arztbesuch und die Beratung durch den Apotheker.
Quellen: Informationsgrundlage ist das Datenangebot von ABDATA Pharma-Daten-Service",2015-11-09 13:15:25,"Ausführliche Informationen zum Medikament ATTENTIN 20 mg Tabletten (PZN: 11588999) : Wirkung, Anwendungsgebiete, Gegenanzeigen, Nebenwirkungen, Dosierung,...",de,0,https://www.apotheken-umschau.de/Medikamente/Beipackzettel/ATTENTIN-20-mg-Tabletten-11588999.html
Dexamfetaminhemisulfat,"""Attentin""",2011,12,Medikamente von A bis Z,"Medikamente im Überblick
Hier können Sie nach Beipackzetteln suchen, Wechselwirkungen zwischen Medikamenten überprüfen und Arzneimittel mit einem bestimmten Wirkstoff finden",2012-10-30 09:38:55,"Wählen Sie aus der Liste einen Anfangsbuchstaben aus, für den Sie passende Medikamente aufgelistet bekommen wollen",de,0,https://www.apotheken-umschau.de/Medikamente/Arzneimittellisten/Medikamente_A-34.html
Dexmedetomidin,"""Dexdor""",2011,10,DEXDOR 100 μg/ml Konz.z.Herst.e.Infusionlsg.,"Wichtige Hinweise
Mithilfe dieser Datenbank können Sie sich über Arzneimittel informieren.
Die medizinische Wissenschaft entwickelt sich ständig weiter. Neue Informationen finden nur mit zeitlicher Verzögerung Eingang in diese Datenbank. Lesen Sie daher immer die aktuelle Gebrauchsinformation, die Ihrem Medikament beiliegt, vollständig durch und fragen Sie Ihren Arzt oder Apotheker.
Die Informationen dieser Datenbank sind nicht vollständig. Nicht jede Information ist für jeden Patienten relevant. Die Datenbank ersetzt daher nicht den Arztbesuch und die Beratung durch den Apotheker.
Quellen: Informationsgrundlage ist das Datenangebot von ABDATA Pharma-Daten-Service",2015-11-09 13:15:25,"Ausführliche Informationen zum Medikament DEXDOR 100 μg/ml Konz.z.Herst.e.Infusionlsg. (PZN: 9264410) : Wirkung, Anwendungsgebiete, Gegenanzeigen,...",de,0,https://www.apotheken-umschau.de/Medikamente/Beipackzettel/DEXDOR-100-gml-Konz.z.Herst.e.Infusionlsg.-9264410.html
Dexmedetomidin,"""Dexdor""",2011,10,Medikamente von A bis Z,"Medikamente im Überblick
Hier können Sie nach Beipackzetteln suchen, Wechselwirkungen zwischen Medikamenten überprüfen und Arzneimittel mit einem bestimmten Wirkstoff finden",2012-10-30 09:38:55,"Wählen Sie aus der Liste einen Anfangsbuchstaben aus, für den Sie passende Medikamente aufgelistet bekommen wollen",de,0,https://www.apotheken-umschau.de/Medikamente/Arzneimittellisten/Medikamente_D-3.html
Epoprostenol,"""Epoprostenol""",2011,5,"EPOPROSTENOL Rotexmedica 0,5mg P.u.LM z.H.e.Inf.L.","Wichtige Hinweise
Mithilfe dieser Datenbank können Sie sich über Arzneimittel informieren.
Die medizinische Wissenschaft entwickelt sich ständig weiter. Neue Informationen finden nur mit zeitlicher Verzögerung Eingang in diese Datenbank. Lesen Sie daher immer die aktuelle Gebrauchsinformation, die Ihrem Medikament beiliegt, vollständig durch und fragen Sie Ihren Arzt oder Apotheker.
Die Informationen dieser Datenbank sind nicht vollständig. Nicht jede Information ist für jeden Patienten relevant. Die Datenbank ersetzt daher nicht den Arztbesuch und die Beratung durch den Apotheker.
Quellen: Informationsgrundlage ist das Datenangebot von ABDATA Pharma-Daten-Service",2015-11-09 13:15:25,"Ausführliche Informationen zum Medikament EPOPROSTENOL Rotexmedica 0,5mg P.u.LM z.H.e.Inf.L. (PZN: 7781928) : Wirkung, Anwendungsgebiete, Gegenanzeigen,...",de,0,https://www.apotheken-umschau.de/Medikamente/Beipackzettel/EPOPROSTENOL-Rotexmedica-05mg-P.u.LM-z.H.e.Inf.L.-7781928.html
Epoprostenol,"""Epoprostenol""",2011,5,"EPOPROSTENOL Rotexmedica 1,5mg P.u.LM z.H.e.Inf.L.","Wichtige Hinweise
Mithilfe dieser Datenbank können Sie sich über Arzneimittel informieren.
Die medizinische Wissenschaft entwickelt sich ständig weiter. Neue Informationen finden nur mit zeitlicher Verzögerung Eingang in diese Datenbank. Lesen Sie daher immer die aktuelle Gebrauchsinformation, die Ihrem Medikament beiliegt, vollständig durch und fragen Sie Ihren Arzt oder Apotheker.
Die Informationen dieser Datenbank sind nicht vollständig. Nicht jede Information ist für jeden Patienten relevant. Die Datenbank ersetzt daher nicht den Arztbesuch und die Beratung durch den Apotheker.
Quellen: Informationsgrundlage ist das Datenangebot von ABDATA Pharma-Daten-Service",2015-11-09 13:15:25,"Ausführliche Informationen zum Medikament EPOPROSTENOL Rotexmedica 1,5mg P.u.LM z.H.e.Inf.L. (PZN: 7781934) : Wirkung, Anwendungsgebiete, Gegenanzeigen,...",de,0,https://www.apotheken-umschau.de/Medikamente/Beipackzettel/EPOPROSTENOL-Rotexmedica-15mg-P.u.LM-z.H.e.Inf.L.-7781934.html
Epoprostenol,"""Epoprostenol""",2011,5,,,,,,0,
Epoprostenol,"""Epoprostenol""",2011,5,Medikamente von A bis Z,"Medikamente im Überblick
Hier können Sie nach Beipackzetteln suchen, Wechselwirkungen zwischen Medikamenten überprüfen und Arzneimittel mit einem bestimmten Wirkstoff finden",2012-10-30 09:38:55,"Wählen Sie aus der Liste einen Anfangsbuchstaben aus, für den Sie passende Medikamente aufgelistet bekommen wollen",de,0,https://www.apotheken-umschau.de/Medikamente/Arzneimittellisten/Medikamente_E-5.html
Eribulin,"""Halaven""",2011,5,"HALAVEN Eisai 0,44 mg/ml Injektionslösung 3 ml","Wichtige Hinweise
Mithilfe dieser Datenbank können Sie sich über Arzneimittel informieren.
Die medizinische Wissenschaft entwickelt sich ständig weiter. Neue Informationen finden nur mit zeitlicher Verzögerung Eingang in diese Datenbank. Lesen Sie daher immer die aktuelle Gebrauchsinformation, die Ihrem Medikament beiliegt, vollständig durch und fragen Sie Ihren Arzt oder Apotheker.
Die Informationen dieser Datenbank sind nicht vollständig. Nicht jede Information ist für jeden Patienten relevant. Die Datenbank ersetzt daher nicht den Arztbesuch und die Beratung durch den Apotheker.
Quellen: Informationsgrundlage ist das Datenangebot von ABDATA Pharma-Daten-Service",2015-11-09 13:15:25,"Ausführliche Informationen zum Medikament HALAVEN Eisai 0,44 mg/ml Injektionslösung 3 ml (PZN: 11112819) : Wirkung, Anwendungsgebiete, Gegenanzeigen,...",de,0,https://www.apotheken-umschau.de/Medikamente/Beipackzettel/HALAVEN-Eisai-044-mgml-Injektionsloesung-3-ml-11112819.html
Eribulin,"""Halaven""",2011,5,Medikamente eines Wirkstoffs,"Wirkstoffe von A-Z
Wählen Sie aus der Liste das Medikament aus, für das Sie genauere Informationen angezeigt bekommen wollen:",2015-11-09 16:09:07,Auflistung von Medikamenten eines bestimmten Wirkstoffs,de,0,https://www.apotheken-umschau.de/Medikamente/Wirkstofflisten/Eribulin-10494.html
Eribulin,"""Halaven""",2011,5,"HALAVEN Eisai 0,44 mg/ml Injektionslösung 2 ml","Wichtige Hinweise
Mithilfe dieser Datenbank können Sie sich über Arzneimittel informieren.
Die medizinische Wissenschaft entwickelt sich ständig weiter. Neue Informationen finden nur mit zeitlicher Verzögerung Eingang in diese Datenbank. Lesen Sie daher immer die aktuelle Gebrauchsinformation, die Ihrem Medikament beiliegt, vollständig durch und fragen Sie Ihren Arzt oder Apotheker.
Die Informationen dieser Datenbank sind nicht vollständig. Nicht jede Information ist für jeden Patienten relevant. Die Datenbank ersetzt daher nicht den Arztbesuch und die Beratung durch den Apotheker.
Quellen: Informationsgrundlage ist das Datenangebot von ABDATA Pharma-Daten-Service",2015-11-09 13:15:25,"Ausführliche Informationen zum Medikament HALAVEN Eisai 0,44 mg/ml Injektionslösung 2 ml (PZN: 8443116) : Wirkung, Anwendungsgebiete, Gegenanzeigen,...",de,0,https://www.apotheken-umschau.de/Medikamente/Beipackzettel/HALAVEN-Eisai-044-mgml-Injektionsloesung-2-ml-8443116.html
Eribulin,"""Halaven""",2011,5,Medikamente von A bis Z,"Medikamente im Überblick
Hier können Sie nach Beipackzetteln suchen, Wechselwirkungen zwischen Medikamenten überprüfen und Arzneimittel mit einem bestimmten Wirkstoff finden",2012-10-30 09:38:55,"Wählen Sie aus der Liste einen Anfangsbuchstaben aus, für den Sie passende Medikamente aufgelistet bekommen wollen",de,0,https://www.apotheken-umschau.de/Medikamente/Arzneimittellisten/Medikamente_H.html
Fampridin,"""Fampyra""",2011,9,FAMPYRA 10 mg 4 Wochen Retardtabletten,"Wichtige Hinweise
Mithilfe dieser Datenbank können Sie sich über Arzneimittel informieren.
Die medizinische Wissenschaft entwickelt sich ständig weiter. Neue Informationen finden nur mit zeitlicher Verzögerung Eingang in diese Datenbank. Lesen Sie daher immer die aktuelle Gebrauchsinformation, die Ihrem Medikament beiliegt, vollständig durch und fragen Sie Ihren Arzt oder Apotheker.
Die Informationen dieser Datenbank sind nicht vollständig. Nicht jede Information ist für jeden Patienten relevant. Die Datenbank ersetzt daher nicht den Arztbesuch und die Beratung durch den Apotheker.
Quellen: Informationsgrundlage ist das Datenangebot von ABDATA Pharma-Daten-Service",2015-11-09 13:15:25,"Ausführliche Informationen zum Medikament FAMPYRA 10 mg 4 Wochen Retardtabletten (PZN: 7774058) : Wirkung, Anwendungsgebiete, Gegenanzeigen, Nebenwirkungen,...",de,0,https://www.apotheken-umschau.de/Medikamente/Beipackzettel/FAMPYRA-10-mg-4-Wochen-Retardtabletten-7774058.html
Fampridin,"""Fampyra""",2011,9,Medikamente von A bis Z,"Medikamente im Überblick
Hier können Sie nach Beipackzetteln suchen, Wechselwirkungen zwischen Medikamenten überprüfen und Arzneimittel mit einem bestimmten Wirkstoff finden",2012-10-30 09:38:55,"Wählen Sie aus der Liste einen Anfangsbuchstaben aus, für den Sie passende Medikamente aufgelistet bekommen wollen",de,0,https://www.apotheken-umschau.de/Medikamente/Arzneimittellisten/Medikamente_F.html
Fampridin,"""Fampyra""",2011,9,Apotheken Umschau,"Nach Untersuchung: Werte richtig einordnen Klinische Parameter wie Laborwerte und Messergebnisse sind in der Medizin unverzichtbar, können aber Patienten leicht verunsichern. Dabei verraten die Zahlen nicht nur Risiken – sondern auch Chancen",2018-03-20 13:20:00,"Gesundheits-Tipps und Infos zu Medizin, Krankheiten, Therapien, Laborwerten und Medikamenten. Plus Apotheken-, Notdienst- und Arztsuche",de,0,https://www.apotheken-umschau.de/
Fampridin,"""Fampyra""",2011,9,Symptome von A bis Z,"Dabei hilft Ihnen der Symptome-Finder. Klicken Sie einfach auf die Körperregion, in der Sie Beschwerden haben, und Sie erhalten eine Auswahl an Ratgebern. Über die Liste von A bis Z weiter unten finden Sie allgemeine Symptome wie Appetitlosigkeit, Nachtschweiß oder Fieber.",2012-06-20 14:39:19,"Geschwollene Beine, Kribbeln, Kopfschmerzen? Lernen Sie, Ihre Beschwerden zu deuten, und erfahren Sie mehr über Krankheitszeichen, Diagnosen und Therapien",de,0,https://www.apotheken-umschau.de/Symptome
Fampridin,"""Fampyra""",2011,9,Medikamente von A bis Z,"Medikamente im Überblick
Hier können Sie nach Beipackzetteln suchen, Wechselwirkungen zwischen Medikamenten überprüfen und Arzneimittel mit einem bestimmten Wirkstoff finden",2012-10-30 09:38:55,"Wählen Sie aus der Liste einen Anfangsbuchstaben aus, für den Sie passende Medikamente aufgelistet bekommen wollen",de,0,https://www.apotheken-umschau.de/Medikamente/Arzneimittellisten
Fingolimod,"""Gilenya""",2011,4,"GILENYA 0,5 mg Hartkapseln","Dosierung und Anwendungshinweise
Dosierung von GILENYA 0,5 mg Hartkapseln
Wie wird das Arzneimittel dosiert?
In Absprache mit Ihrem Arzt, abhängig von dem Stadium der Behandlung, wird das Arzneimittel in der Regel folgendermaßen dosiert:
Kinder und Jugendliche (über 40 kg Körpergewicht) und Erwachsene
Einzel-/Gesamtdosis: 1 Kapsel / 1-mal täglich
Zeitpunkt: unabhängig von der Mahlzeit
Diabetiker (Patienten mit einer Zuckerkrankheit): Sie sollten in Absprache mit Ihrem Arzt regelmäßige augenärztliche Kontrollen auf Veränderungen des Augenhintergrunds durchführen lassen.
Lassen Sie sich zu der Dosierung von Ihrem Arzt oder Apotheker beraten.
Anwendungshinweise
Beschreibt die korrekte Anwendung des Arzneimittels und wie lange das Arzneimittel angewendet werden sollte/darf.
Die Gesamtdosis sollte nicht ohne Rücksprache mit einem Arzt oder Apotheker überschritten werden.Nehmen Sie das Arzneimittel mit Flüssigkeit (z.B. 1 Glas Wasser) ein.Die Anwendungsdauer richtet sich nach Art der Beschwerde und/oder Dauer der Erkrankung und wird deshalb nur von Ihrem Arzt bestimmt.Es kann zu einer Vielzahl von Überdosierungserscheinungen kommen, unter anderem zu einem leichten Engegefühl in der Brust und zu Atembeschwerden. Setzen Sie sich bei dem Verdacht auf eine Überdosierung umgehend mit einem Arzt in Verbindung.Generell gilt: Achten Sie vor allem bei Säuglingen, Kleinkindern und älteren Menschen auf eine gewissenhafte Dosierung. Im Zweifelsfalle fragen Sie Ihren Arzt oder Apotheker nach etwaigen Auswirkungen oder Vorsichtsmaßnahmen.Eine vom Arzt verordnete Dosierung kann von den Angaben der Packungsbeilage abweichen. Da der Arzt sie individuell abstimmt, sollten Sie das Arzneimittel daher nach seinen Anweisungen anwenden.",2015-11-09 13:15:25,"Ausführliche Informationen zum Medikament GILENYA 0,5 mg Hartkapseln (PZN: 6839695) : Wirkung, Anwendungsgebiete, Gegenanzeigen, Nebenwirkungen, Dosierung,...",de,0,https://www.apotheken-umschau.de/Medikamente/Beipackzettel/GILENYA-05-mg-Hartkapseln-6839695.html
Fingolimod,"""Gilenya""",2011,4,"GILENYA 0,5 mg Hartkapseln","Dosierung und Anwendungshinweise
Dosierung von GILENYA 0,5 mg Hartkapseln
Wie wird das Arzneimittel dosiert?
In Absprache mit Ihrem Arzt, abhängig von dem Stadium der Behandlung, wird das Arzneimittel in der Regel folgendermaßen dosiert:
Erwachsene
Einzel-/Gesamtdosis: 1 Kapsel / 1-mal täglich
Zeitpunkt: unabhängig von der Mahlzeit
Diabetiker (Patienten mit einer Zuckerkrankheit): Sie sollten in Absprache mit Ihrem Arzt regelmäßige augenärztliche Kontrollen auf Veränderungen des Augenhintergrunds durchführen lassen.
Lassen Sie sich zu der Dosierung von Ihrem Arzt oder Apotheker beraten.
Anwendungshinweise
Beschreibt die korrekte Anwendung des Arzneimittels und wie lange das Arzneimittel angewendet werden sollte/darf.
Die Gesamtdosis sollte nicht ohne Rücksprache mit einem Arzt oder Apotheker überschritten werden.Nehmen Sie das Arzneimittel mit Flüssigkeit (z.B. 1 Glas Wasser) ein.Die Anwendungsdauer richtet sich nach Art der Beschwerde und/oder Dauer der Erkrankung und wird deshalb nur von Ihrem Arzt bestimmt.Es kann zu einer Vielzahl von Überdosierungserscheinungen kommen, unter anderem zu einem leichten Engegefühl in der Brust und zu Atembeschwerden. Setzen Sie sich bei dem Verdacht auf eine Überdosierung umgehend mit einem Arzt in Verbindung.Generell gilt: Achten Sie vor allem bei Säuglingen, Kleinkindern und älteren Menschen auf eine gewissenhafte Dosierung. Im Zweifelsfalle fragen Sie Ihren Arzt oder Apotheker nach etwaigen Auswirkungen oder Vorsichtsmaßnahmen.Eine vom Arzt verordnete Dosierung kann von den Angaben der Packungsbeilage abweichen. Da der Arzt sie individuell abstimmt, sollten Sie das Arzneimittel daher nach seinen Anweisungen anwenden.",2015-11-09 13:15:25,"Ausführliche Informationen zum Medikament GILENYA 0,5 mg Hartkapseln (PZN: 9243129) : Wirkung, Anwendungsgebiete, Gegenanzeigen, Nebenwirkungen, Dosierung,...",de,0,https://www.apotheken-umschau.de/Medikamente/Beipackzettel/GILENYA-0.5-mg-Hartkapseln-9243129.html
Fingolimod,"""Gilenya""",2011,4,Medikamente von A bis Z,"Medikamente im Überblick
Hier können Sie nach Beipackzetteln suchen, Wechselwirkungen zwischen Medikamenten überprüfen und Arzneimittel mit einem bestimmten Wirkstoff finden",2012-10-30 09:38:55,"Wählen Sie aus der Liste einen Anfangsbuchstaben aus, für den Sie passende Medikamente aufgelistet bekommen wollen",de,0,https://www.apotheken-umschau.de/Medikamente/Arzneimittellisten/Medikamente_G-4.html
Ipilimumab,"""Yervoy""",2011,7,YERVOY 5 mg/ml Konz.z.Herst.e.Inf.Lsg.Durch.Fl.,"Wichtige Hinweise
Mithilfe dieser Datenbank können Sie sich über Arzneimittel informieren.
Die medizinische Wissenschaft entwickelt sich ständig weiter. Neue Informationen finden nur mit zeitlicher Verzögerung Eingang in diese Datenbank. Lesen Sie daher immer die aktuelle Gebrauchsinformation, die Ihrem Medikament beiliegt, vollständig durch und fragen Sie Ihren Arzt oder Apotheker.
Die Informationen dieser Datenbank sind nicht vollständig. Nicht jede Information ist für jeden Patienten relevant. Die Datenbank ersetzt daher nicht den Arztbesuch und die Beratung durch den Apotheker.
Quellen: Informationsgrundlage ist das Datenangebot von ABDATA Pharma-Daten-Service",2015-11-09 13:15:25,"Ausführliche Informationen zum Medikament YERVOY 5 mg/ml Konz.z.Herst.e.Inf.Lsg.Durch.Fl. (PZN: 8869134) : Wirkung, Anwendungsgebiete, Gegenanzeigen,...",de,0,https://www.apotheken-umschau.de/Medikamente/Beipackzettel/Yervoy-5mgml-Konzentrat-zur-Hst.e.Inf.-Lsg.-8869134.html
Ipilimumab,"""Yervoy""",2011,7,Medikamente von A bis Z,"Medikamente im Überblick
Hier können Sie nach Beipackzetteln suchen, Wechselwirkungen zwischen Medikamenten überprüfen und Arzneimittel mit einem bestimmten Wirkstoff finden",2012-10-30 09:38:55,"Wählen Sie aus der Liste einen Anfangsbuchstaben aus, für den Sie passende Medikamente aufgelistet bekommen wollen",de,0,https://www.apotheken-umschau.de/Medikamente/Arzneimittellisten/Medikamente_Y.html
Pirfenidon,"""Esbriet""",2011,9,ESBRIET 267 mg Hartkapseln,"Wichtige Hinweise
Mithilfe dieser Datenbank können Sie sich über Arzneimittel informieren.
Die medizinische Wissenschaft entwickelt sich ständig weiter. Neue Informationen finden nur mit zeitlicher Verzögerung Eingang in diese Datenbank. Lesen Sie daher immer die aktuelle Gebrauchsinformation, die Ihrem Medikament beiliegt, vollständig durch und fragen Sie Ihren Arzt oder Apotheker.
Die Informationen dieser Datenbank sind nicht vollständig. Nicht jede Information ist für jeden Patienten relevant. Die Datenbank ersetzt daher nicht den Arztbesuch und die Beratung durch den Apotheker.
Quellen: Informationsgrundlage ist das Datenangebot von ABDATA Pharma-Daten-Service",2015-11-09 13:15:25,"Ausführliche Informationen zum Medikament ESBRIET 267 mg Hartkapseln (PZN: 8881661) : Wirkung, Anwendungsgebiete, Gegenanzeigen, Nebenwirkungen, Dosierung,...",de,0,https://www.apotheken-umschau.de/Medikamente/Beipackzettel/ESBRIET-267-mg-Hartkapseln-8881661.html
